name,screen_name,description,followers_count,followers_count,friends_count,listed_count,favourites_count,created_at
Davey?,SKNDave,"@Sknbarter and me are cool and all.                       
Bahoon 11-30-17💕",53,53,399,0,3469,Wed Mar 26 00:37:52 +0000 2014
Milla🐄,vermmin,,25,25,174,1,7856,Tue Feb 07 00:30:51 +0000 2017
davey ash,oesch_d,"man, i fricking love lindsay💞",160,160,394,1,2110,Tue Jan 31 23:06:16 +0000 2017
Hammy,DankVeriosis72,i see u trying to stalk me 👀,74,74,1734,0,18409,Tue Aug 30 22:52:56 +0000 2016
[mehan],megan_mehan02,,8,8,309,0,13459,Thu Feb 23 06:34:46 +0000 2017
pussycat,catlinkul,"Dance with the sun
Swim with the moon",363,363,90,0,10860,Fri Aug 17 19:02:59 +0000 2012
Fucking Dumbass,FreakNebro,,2,2,64,0,84,Sun Apr 28 14:03:31 +0000 2019
🧛🏻‍♀️,halvarez1025,,477,477,687,0,93110,Thu Nov 28 02:26:23 +0000 2013
bianca,biancaroseq,im confused,71,71,851,1,26873,Wed Mar 14 08:24:53 +0000 2012
流動性,LTO711,\ volver a los cimientos básicos / BCB/Jut-t,116,116,647,0,59547,Thu Feb 15 02:07:48 +0000 2018
BlueTriangle,KHounjet,,8,8,44,0,25,Tue Jul 10 17:59:37 +0000 2018
bloodlish,sin_tbpe,"sleeping in class out now
https://t.co/oFnphV4Qig",15,15,94,0,661,Thu Dec 27 01:38:02 +0000 2018
Ane Reiten,ane_reiten,,32,32,390,0,2313,Wed Dec 30 14:04:23 +0000 2015
*NSECURE,ketaminedreamin,🌈,98,98,216,0,5578,Tue Sep 02 19:16:11 +0000 2014
kristin,Kristinburk,👩‍🎨🌞 insta: kristin_burk,142,142,330,0,6290,Thu Mar 17 03:17:52 +0000 2016
fruit lover,eristhotle,vegan,1219,1219,2924,1,383,Thu Jun 14 14:07:15 +0000 2012
Fern,fern_io,it be how it be,154,154,842,0,48792,Mon Feb 19 17:27:57 +0000 2018
lil olly,pilot_puppy,hey.,135,135,835,0,6544,Sat Jun 27 05:48:45 +0000 2015
Oddwin,TheOddwin,"21 | Sleepy Music Producer | 22K on SC | prod credits: @Anonymuzkilla, @Shofu, @1800hotdad | pfp by @playboiijosh | Business Inquiries: real0ddw1n@gmail.com",3092,3092,568,13,6272,Sun Jan 27 01:53:29 +0000 2013
dumb dyke dot com,fuckmitsuki,boobs... pretty cool if u ask me,158,158,909,0,77272,Mon Jan 07 07:49:48 +0000 2019
Roxas,roxasvv,ask me what that tongue do 😒,24,24,41,0,195,Wed Sep 14 04:49:14 +0000 2016
double A,Aazain_Official,Yea I took bio,460,460,433,1,4423,Mon Jun 27 09:49:44 +0000 2011
Andy ~✧,lameandy,not the least bit interesting,246,246,404,0,19845,Sat May 05 19:48:36 +0000 2018
christian 😷,ihatethestr8s,shitbox afficionado,133,133,530,1,60198,Tue Aug 22 03:58:07 +0000 2017
josh,cloudsurfrrr,17,151,151,1108,0,85356,Mon Jun 19 17:01:55 +0000 2017
Yüng Tate,Chris_T8,Yo,80,80,191,0,599,Wed Jun 05 16:03:26 +0000 2019
queeblo,queeblotv,,7,7,253,1,3651,Mon Jun 03 00:18:51 +0000 2019
Alec Pagano,alec_pagano,Half As Long Twice As Bright,204,204,760,1,20572,Thu Sep 24 03:09:05 +0000 2015
AJ,Ayminle,gotta rock out till we clock out 〰️ she/her,128,128,304,0,6980,Mon Jun 09 17:14:34 +0000 2014
cool guy,pzzaboii,mom said it was my turn on the twitter,28,28,216,0,1823,Wed Feb 10 07:12:48 +0000 2016
"birdo, but communist",impurrrssb,take a knife and drain your life ⚡️They/Them,595,595,1574,3,31788,Mon Aug 05 22:33:17 +0000 2013
•casey•,caseyaaaaah,"IYKYK, Demos 03/03/20 - 𝕍/𝕏𝕏𝕍/𝕄𝕄𝕏𝕀𝕏 - ¥",3,3,91,0,1182,Wed Nov 13 00:58:23 +0000 2019
chip skylark stan,_winniethepoop_,im a real boy I swear,89,89,600,0,74198,Thu Nov 27 05:11:57 +0000 2014
Halie,Halieraew1600,if it’s not a trap house then why is Halie there?,196,196,655,0,19441,Sat Feb 07 01:43:28 +0000 2015
jess i guess,_collegequeer,is this the part where we start kicking??? (she/her),692,692,674,4,50175,Fri Apr 22 04:35:54 +0000 2011
v i s u a l . 9,a40ounce,"Founder/Originator of @a40ozcollective Producer & DJ under ""Visual.9"" ll Radio host at #40ozradio ll management: @newsenseii @ludgeworldpeace @BoHemiansounds",5083,5083,2607,29,33645,Sat Aug 22 01:21:21 +0000 2009
evan,evanpeech,,266,266,225,0,6508,Sun Nov 18 22:15:56 +0000 2012
Darryl Ryan,Voodochileblues,,402,402,1061,5,10101,Wed Aug 03 18:22:06 +0000 2011
kyra,kyranicholass,☮️💟♉️,296,296,517,2,17817,Sat Sep 05 02:59:24 +0000 2015
Maybe: carly,carlskaps,🥺🤪🤢,365,365,890,4,34956,Mon Nov 28 22:39:43 +0000 2011
rara🍄👩🏼‍🦲,rara_or_r8ra,aka DOBER-MAN! LC CARTEL & BALD. shout out SEXYCLUB!,255,255,1060,4,50334,Sun Jan 08 07:24:29 +0000 2012
Con.,itsjustcon,"ENFJ | Full Stack Dev in Atlanta, GA | The mystery of life isn't a problem to solve but a reality to experience - Frank Herbert",288,288,784,6,12274,Tue May 17 03:15:18 +0000 2011
kavv,kavvofficial,"/// /// ///

@cozycollective @unitedcommonpub",581,581,842,2,15086,Wed Jun 07 00:05:57 +0000 2017
Dad,PapaGoethe,,187,187,604,0,1305,Tue Sep 09 20:31:01 +0000 2014
Jarrod,JarrodsBurner,Cozy,472,472,1793,1,14418,Sun Sep 29 05:30:35 +0000 2013
noah,noahnofather,pro mancala player,42,42,191,0,95,Thu Aug 16 19:56:35 +0000 2018
chachi.,chachiTDE,"If it calls you, embrace it. If it holds you, erase it. -Kevin Parker                        
Joshua 1:9",166,166,582,1,951,Wed Sep 15 20:27:39 +0000 2010
Jared,JforTrey,22,141,141,567,1,11435,Mon Sep 24 11:24:41 +0000 2012
dummy,dummybois,i wanna stick my tongue so far up your ass so I can taste all the shit that you’ve been going through,6,6,161,0,1286,Mon Jun 24 00:41:24 +0000 2019
#DannyG,dannygbeatss,I make beats here and there,48,48,81,0,5054,Sun Aug 04 03:54:01 +0000 2013
Bryant Williams,bryant6williams,boulder,281,281,398,0,1726,Mon Aug 11 03:11:25 +0000 2014
Witty Name,zack_tibbles,"Coucou
He/Him",55,55,481,0,31849,Mon Oct 24 22:16:15 +0000 2016
this is grant,RogersTheCruel,some people call me rooster,6,6,457,0,516,Sat Jul 06 05:03:18 +0000 2019
certified legend,jackrharry,,38,38,629,0,13906,Fri Sep 08 03:58:04 +0000 2017
L Kick,leifkick,,4,4,157,0,1326,Sun May 07 07:09:53 +0000 2017
leah!,wIwwarrior,@richbrian please give me a chance,325,325,217,15,156726,Tue Sep 23 03:48:16 +0000 2014
𝔡𝔞𝔫𝔶𝔫𝔫 𝔪𝔞𝔯𝔦𝔢🦇,danynnnnnnn,please don’t live in fear,426,426,1223,0,40916,Sat Jan 13 03:20:50 +0000 2018
tori,torithegrouch,no,16,16,115,0,166,Tue Jun 13 00:52:44 +0000 2017
Danielle Bensamochan,daniellebensa,gold chains belong in faces ¯\_(ツ)_/¯,25,25,109,0,800,Fri Sep 22 20:57:20 +0000 2017
mrniggabitchnænæ,jewclit,my prostate itch,47,47,882,0,293,Mon Dec 21 00:28:50 +0000 2015
andrew (very gentle and sweet),andrew_braun16,floop is a madman help us save us,85,85,199,0,112,Sun Oct 19 03:12:19 +0000 2014
lenah,lenna826,hi :*,557,557,760,0,10600,Fri Dec 27 20:00:16 +0000 2013
Clyde Covey,clyde_covey,Sshs 21 Blue fear drumline,26,26,398,0,7715,Wed Aug 22 19:06:21 +0000 2018
runders_,runders_,The 10th doctor choked and now they're all recommending trident - Martin Luther King Jr,36,36,804,0,8236,Thu Apr 26 18:39:49 +0000 2012
zoe!,zoevancleve,grade A buffoonery,190,190,356,0,28593,Sat Oct 27 19:38:31 +0000 2012
janetlee,_janetleeee,bong joon-ho stan account,373,373,251,3,13040,Sun Apr 17 19:08:01 +0000 2011
bored,Luke_Scalzo26,stay beautiful,130,130,365,0,9569,Mon Jun 27 22:17:36 +0000 2016
𝖘𝖍𝖚𝖙 𝖚𝖕,peepo_wide,k.k bossa is elite,146,146,328,0,4654,Tue Nov 05 03:21:22 +0000 2019
depressed,wheresthefnblow,HAIL HYDRA,1,1,90,0,284,Mon Apr 22 23:14:09 +0000 2019
alex,alejandrotemez,me gusta mi encabezado,182,182,408,1,6057,Wed Jul 10 21:13:06 +0000 2013
Cole,ColeDoesglas,.,8,8,223,0,214,Sat Nov 18 22:41:59 +0000 2017
Spencer,SpencerSantora,ASU Alum 🔱 @Dallasmavs Sponsorship 🐴 Sports Biz 🏀 Mamba Forever 🐍 *tweets are my own* Free stock with Robinhood 🔽,300,300,398,13,14004,Sun Feb 19 22:40:18 +0000 2012
Hermit Guy,caseopenband,shitty bedroom pop that’s not really pop but i don’t know what else to call it,158,158,306,0,25927,Fri Jan 04 02:12:16 +0000 2019
~sigh,migojix,,43,43,730,0,15006,Thu Oct 25 17:16:57 +0000 2012
papollo2137,papollo2137,,5,5,517,0,48,Wed Apr 10 19:51:16 +0000 2019
tye,iamtylerlol,vibing,91,91,183,6,58742,Fri Aug 11 09:42:16 +0000 2017
weakest link,sushiigarbage,,169,169,418,1,15391,Sat Jun 11 08:09:49 +0000 2016
:-),russfan22,,14,14,564,0,2379,Fri Jan 27 00:51:41 +0000 2017
Calum,BillShakes_,Pushin’ Wood//Pluckin’ Strings//Makin' Beats,42,42,558,0,885,Wed Oct 23 00:04:28 +0000 2013
Adam Kelly,themaggot96,Just trying to build a rocket in my garden..,139,139,1371,1,16830,Sat Mar 26 01:46:59 +0000 2011
lil manga boy,loretalop9z,,51,51,350,0,7634,Fri Dec 07 01:26:27 +0000 2018
JB,nohoes4juan,22. Work in progress.,167,167,264,4,4969,Sun Aug 04 03:09:48 +0000 2013
DJ,supadupatrupa1,,144,144,308,0,800,Sat Sep 28 20:31:50 +0000 2019
Alessio,AValastroa,18,54,54,414,0,2998,Thu Dec 25 23:38:09 +0000 2014
🥶🥶,JNguyenTL,,64,64,78,0,1595,Thu Jun 05 21:30:39 +0000 2014
michael 🐊,xmixchael,low society club,3997,3997,443,5,6240,Mon Feb 22 08:30:22 +0000 2016
🎈,LvrBoyRemy,LOVER=LIAR,309,309,331,4,11283,Mon Jan 09 01:06:50 +0000 2012
Abir Bhuyain,abir_bhuyain,,8,8,143,1,278,Fri Feb 16 15:19:21 +0000 2018
Stuart Martin,StuartM00,,91,91,318,0,32775,Fri Dec 26 22:50:01 +0000 2014
Crousty Plur,CroustyLala,,76,76,839,5,2459,Fri Apr 22 23:55:48 +0000 2011
Angel,angelllrivera,,277,277,363,2,6631,Mon Nov 24 12:13:33 +0000 2014
i would never,isaacnevermind,isolating myself and reading tweets,5,5,126,1,587,Sat Feb 16 01:20:10 +0000 2019
Renzo Diaz,renzodiaz0,timeless🦋,172,172,373,0,14628,Tue Mar 17 23:36:58 +0000 2015
Angelo,_Torrezz_,,169,169,190,0,2578,Tue Mar 31 23:00:17 +0000 2015
aiden,bedheadisdumb,"he/him 🤓

meme/spam alt of someone famous 🤓

creator of clothes to sleep in 🤓

bad at most things 🤓

pfp by https://t.co/60vreiwmp9",133,133,786,0,6097,Mon Jul 02 16:02:00 +0000 2018
Albert Hitanaya,AlbertHitanaya,,14,14,330,0,1975,Mon Aug 27 12:27:31 +0000 2018
lil flower ting❀,honeymoonn__,,660,660,246,3,40668,Thu May 05 16:42:48 +0000 2016
too tired to sleep,at_facevalue,,1,1,125,0,4241,Mon Nov 11 21:54:44 +0000 2019
weatherboi,Doughminguez,music is the answer.,477,477,442,3,62961,Fri Aug 02 16:06:46 +0000 2013
Hayden,HaydenStraw,,23,23,537,0,6584,Tue Mar 10 23:43:00 +0000 2015
*david*,TIMELESSJESUS,Timeless Worldwide//NoF Studios,417,417,223,0,5475,Fri Nov 08 01:44:32 +0000 2013
Victor,2365Vramos,Hai :),30,30,377,0,4498,Wed May 27 02:56:09 +0000 2015
P,PETZ_666,𝔜𝔢𝔫𝔱𝔬𝔴𝔫,11775,11775,513,41,816,Mon Jan 18 11:03:25 +0000 2010
g. versace,giannuhh,i like to film things and take pictures sometimes.,272,272,928,1,42796,Thu Jul 21 04:27:25 +0000 2011
Big Moist💦,mj_martin90,a.k.a. Phlexximus Prime a.k.a. Respecter of Women,393,393,832,1,31996,Tue May 26 20:16:15 +0000 2015
Nicholas O,nickorzechowicz,,64,64,377,0,2444,Mon Jun 09 00:37:46 +0000 2014
Erin Anderson,erin_anderson__,🌱,134,134,208,0,3638,Sun Oct 11 17:16:47 +0000 2015
Eric Brooks,erb042,,42,42,1124,0,7603,Fri Sep 07 19:33:13 +0000 2018
Jacob Quintana,JacobMQuintana,ASU 2020 | Jacob Quintana appears courtesy of Jacob Quintana | Mexicans are perfect | The M stands for Minute Maid Lemonade,504,504,421,2,10576,Sun Jan 15 04:49:38 +0000 2012
☆ 𝓚𝓱𝓲𝔂𝓪𝓱 𝓦𝓲𝓵𝓵𝓲𝓪𝓶𝓼 ☆,drinqaloe,☆Pro-black doesn’t mean anti-white☆,1161,1161,2562,5,47628,Sat Aug 26 17:04:31 +0000 2017
Pilot,Pilotnator,Pilot.,58,58,493,0,5896,Tue Oct 31 17:15:11 +0000 2017
X D,Rr5DtDV3n9tQNJG,,8,8,252,0,3,Tue Sep 20 18:45:29 +0000 2016
quarantannie,anniedaniels_,until abbie I was never happy,918,918,483,5,42080,Tue Jun 05 18:04:39 +0000 2012
zz,kianestrella_,wake up,72,72,208,0,15607,Sun Dec 04 08:17:08 +0000 2016
George Evans🚫♬,Evans6149,https://t.co/GdRjvbk8tk…,57,57,462,0,5530,Sun Sep 03 14:00:37 +0000 2017
chadam zeroni,chadzafrenzy,i was on about a 12/10 🤣🤣,457,457,748,0,10670,Thu Feb 09 02:24:59 +0000 2012
na taxa,neppttunne,dear april,1566,1566,587,16,72979,Mon Mar 03 21:03:50 +0000 2014
"oh hey, im drew",StayCloudLevel0,,22,22,242,0,1535,Sun Sep 24 02:49:37 +0000 2017
Chesnut,Alehley,@vizex2 $alehleyy,160,160,185,0,10590,Thu Sep 01 02:34:34 +0000 2016
9erman,9ermantv,,575,575,797,1,11549,Thu May 03 08:44:35 +0000 2018
🦋🌈,claireebartonn,bonjour puta,308,308,497,2,15337,Fri Oct 03 23:34:51 +0000 2014
bake,blakehowerton,#tamu2022,543,543,963,1,10076,Sat Apr 12 01:46:43 +0000 2014
skyler,sskylerrosee,🤢,546,546,302,0,5454,Sat Jun 08 06:24:57 +0000 2013
branden [insert asexual flag],ThtDeafComposer,i'm in a band // currently making debut project ❤,154,154,208,3,4872,Wed Jul 22 11:50:25 +0000 2015
🥀Isa J 🇸🇻🏳️‍🌈,julieeisweird,Fuck a bio😐😴,102,102,237,0,22031,Tue Feb 24 05:40:37 +0000 2015
Scrappie,loganwer01,,152,152,296,0,1512,Thu Apr 17 13:11:41 +0000 2014
RiceParadox,RiceParadoxVEVO,I'm willing to put up with a lot for the sake of comedy.,16,16,736,0,11146,Wed Jul 03 13:08:53 +0000 2019
dav,davbnd,...🐺...,55,55,70,0,4487,Fri Mar 09 10:32:13 +0000 2018
“ Adam ”,playboiadamm,“I will break your heart”,203,203,201,0,2984,Thu Aug 30 23:03:48 +0000 2018
audrey,helloitsaudrey,married to the music ⛹🏽‍♀️⛹🏽‍♀️⛹🏽‍♀️,2000,2000,3217,28,38073,Fri Jun 05 23:10:05 +0000 2009
Patrick Waugh,PatrickWaugh11,,18,18,290,0,619,Tue Jun 11 09:54:56 +0000 2019
Anthony,Cinnamon_daddy,CASPER the 3rd album from @bvmmersux out now ⬇️,540,540,992,9,53492,Wed Apr 13 01:41:46 +0000 2011
-,mochalattehoran,still a flicker of hope that you first gave to me || ♡ tmht 8/9/13 ♡ wwat 9/13/14 ♡ hslot 7/14/18 ♡ fwt 8/8/18 ♡,515,515,990,0,36138,Fri Jan 20 02:32:45 +0000 2012
shai,olivefaery,"18 || pretentious film student, tired leftist",148,148,838,1,32984,Thu Jan 14 06:36:29 +0000 2016
Michael,Mexican_Mic,just another latinx queer here for ya,52,52,690,0,5317,Fri Sep 30 00:19:57 +0000 2016
choo choo pickle pie,baby_shaq,brad pistachio and brian crablish stan account,225,225,405,2,18977,Sat Apr 26 02:56:10 +0000 2014
𝓖𝓸𝓻𝓭𝓸𝓷 𝓡𝓪𝓷𝓬𝓲𝓸,akaCamphdez,"aquí vengo a llorar
también escribo mis pendejadas cuando no estoy llorando",59,59,285,0,25772,Sat Sep 01 13:40:39 +0000 2018
kayla,kaylaacolon,,386,386,443,0,7602,Sat Jun 18 05:27:49 +0000 2016
Theantistatic 🐝 🧢,jamesdanielESQ,,98,98,1436,2,60039,Fri Mar 15 00:15:33 +0000 2013
James Marczuk,jimmymarczuk23,Kaneland Senior,267,267,324,0,862,Tue Jun 21 00:28:58 +0000 2016
Darren Neill 💤,Dazzmanian,"Born to shit, forced to wipe",57,57,196,1,24104,Mon Aug 22 20:54:14 +0000 2016
Dominic Campbell,DOMISMONEY,IG/snapchat: domismoney CCHS: 16' Pitt: 20' Sports Writer for The Pitt News @pittnewssports Dairy boy/Frozen boy @ Waterfront Giant Eagle,1504,1504,1098,4,397239,Wed Feb 13 17:22:47 +0000 2013
𝕜𝕖𝕧𝕚𝕟 🇲🇽🇺🇸,boi_icarus,All American-Mexican Boy || 🐨namjoon enthusiast || Afro-Latino 🔥,96,96,725,1,10607,Sat Jan 06 03:48:18 +0000 2018
3000xm,dreitausendxm,3KXM chemical engineering / esc. :ism_ industries,167,167,1582,0,63861,Wed Dec 14 22:16:40 +0000 2016
🍄,imstupidratgirl,,0,0,107,0,3041,Mon Mar 04 06:52:29 +0000 2019
Yasir Habeeb,yessiryasir,,276,276,559,0,18500,Tue Feb 18 03:35:59 +0000 2014
GentlemanJackson™️,lookslikecrime,LIME LIGHT CRUISIN. WESTWOOD SKRILLAGE,297,297,777,1,8224,Wed Jan 18 03:05:10 +0000 2012
gage ⚆ _ ⚆,Larry4Mvp2013,all american trash,195,195,389,1,9859,Wed May 24 01:49:05 +0000 2017
Alanclemente,Al_en1C,listening to lucki,360,360,299,6,22129,Tue Aug 25 21:55:50 +0000 2015
thomas polson,thomas_polson,"snap,, thomas_polson",473,473,405,0,15476,Mon Jan 28 02:38:46 +0000 2013
Antonella🍒,AntoIsFab,goofy & groovy,452,452,454,0,7663,Tue Sep 02 23:45:25 +0000 2014
Eric Thvedt,eric_thvedt,,22,22,559,0,1109,Wed Jan 14 07:13:40 +0000 2015
a♡,amandalawrennce,,1268,1268,275,6,203,Fri Jun 14 06:01:56 +0000 2013
TunakYeeee,TunakYee,"fuck that. just want it to end
Yeeee",4,4,710,0,16209,Tue Apr 23 21:54:41 +0000 2019
K4,xk4producerx,Producer,53,53,347,1,1384,Sun Jan 03 01:24:41 +0000 2016
mr. cool,ChrisDooku,tbh i’m just vibing g,522,522,275,4,19814,Sat Jan 07 09:01:00 +0000 2012
𝕷𝖎𝖑 𝕽𝖎𝖇𝖟,Ermysick,"69° N
#COYS",77,77,504,1,20281,Thu Jul 29 20:11:29 +0000 2010
Jacob Leamman,JLeamman,loner,71,71,995,0,3038,Sat Jul 13 01:48:22 +0000 2019
KIANI🙄💞🥇,LOWKIFLEX,LETS PRETEND WERE NUMB// - Kenz💫❤️,330,330,665,2,10734,Sat Nov 21 02:17:34 +0000 2015
🎈,thewordempire,Life is short but also like terribly and insufferably long at the same time,93,93,39,1,4183,Sat May 31 10:47:30 +0000 2014
Jarron Wade,JarronWade1999,,713,713,326,2,18381,Mon Dec 31 22:19:10 +0000 2012
Kris,ScuffedKris,😳😳😳🇨🇺,52,52,409,0,5367,Tue Sep 25 23:34:41 +0000 2018
ross smith,rosssmi29738080,,6,6,224,0,412,Mon Jun 25 12:48:20 +0000 2018
変態,jaredLettush,YT: Lettush | Let me make beats for you! | Inquiries: reallettush@gmail.com,120,120,748,0,44588,Fri May 13 06:04:59 +0000 2011
Karl✌🏼😙,communistkarl69,"As a wise man once said, ‘fuck bitches and get equal amounts of money’ False class consciousness whom? i’m woke Dm me for revolution plans✌🏼",12,12,49,0,279,Thu May 16 11:22:49 +0000 2019
☀️,cozierrr,,25,25,226,0,23686,Fri Mar 22 23:27:54 +0000 2019
Declan McIntyre,Declan_M97,,76,76,1665,0,6268,Sun Sep 01 19:31:00 +0000 2013
a,taylorswiftsson,taylor swift stan account,153,153,1229,0,37618,Mon Aug 13 16:24:43 +0000 2018
ari !,shibuyabeats,producer @maid_closet || mgmt: @Jade_TheMaid || 🏳️‍🌈,2082,2082,1017,3,84347,Fri Mar 25 15:12:29 +0000 2016
henry,henryseesghosts,look mom i can fly,117,117,281,0,20683,Fri Dec 29 04:46:30 +0000 2017
.,thomasshirkie_,MOT 👊,174,174,1305,0,41650,Fri Sep 30 16:02:05 +0000 2016
Jonathan Reichard,Jon_Reichard,Big Crackhead Energy and has also been described as having “Brain Polio”,184,184,1732,2,11137,Fri Apr 26 01:46:30 +0000 2013
🇲🇽 Obito 🇺🇸,Obito3366,"#BASED #CookiesSF #TGOD #PMO #ManboyMafia
 #MOB1",64,64,169,0,683,Fri Mar 29 10:29:18 +0000 2013
david,davidrey0902,ÿ   $Davidrey0902,135,135,1344,1,50477,Wed Dec 19 22:51:35 +0000 2018
Ethan,epjsuter,a reckon,127,127,542,0,687,Sat Sep 19 21:45:15 +0000 2015
roxy 🍓,roxysaladbar,csuf//18,227,227,538,0,25974,Wed Jan 11 00:52:00 +0000 2017
Johnny Mars Bar,Johnny_Tarty,Oney 23,149,149,232,0,5035,Tue Nov 14 01:35:16 +0000 2017
Cande,danycandelaria,i’ve been losin’ my mind,331,331,620,3,15503,Sat Mar 12 13:58:57 +0000 2016
Sam,SamBiggss,,24,24,285,0,363,Sat Sep 06 12:26:08 +0000 2014
Sansi,Sansibby,uhh ☻,77,77,240,0,16331,Mon Jan 29 03:17:03 +0000 2018
Mathias henriksen,Mathiashenr,Can i get my flow back,10,10,57,1,175,Mon Nov 03 14:54:10 +0000 2014
keeza Xx,_keezschiavone,@lukeg2101 is my number one BITCH,892,892,845,6,18471,Sat Apr 13 13:40:44 +0000 2013
sabss🌙💫,saibellee,outside imm cucumber cool,479,479,346,0,16453,Tue Oct 29 22:43:08 +0000 2013
Alyssa,alyssaemily_,,49,49,125,0,9302,Fri Jan 11 06:26:22 +0000 2019
lyka,marialykv,,801,801,394,2,46494,Sat Mar 01 19:53:39 +0000 2014
ScarFace™ 💔,N1ckSantiago,"Bad mon, Bad mon. . Yeah you know it come wit a risk #7000 🌎Y2K",1412,1412,4453,10,100012,Thu Dec 24 14:30:58 +0000 2009
That's tuff,ngel______,,14,14,375,0,4097,Mon Jul 17 09:42:22 +0000 2017
Jake Comer,JakeComer1,,41,41,621,0,6526,Sat Oct 06 08:47:03 +0000 2012
David Giaco,david_giaco,maxin & relaxin,749,749,653,1,5426,Sun Sep 22 20:30:14 +0000 2013
𝑔𝓊𝓈𝓉𝒶𝓋𝑜 𝓇𝑜𝒸𝓆𝓊𝑒!!,woahhthiccy,manager of Big Time Rush,24,24,52,0,12242,Sat Aug 18 15:09:51 +0000 2018
Zara,zara_sandhu,“keep on rockin’ in the free world and doot doola doot doo ——doot doo”,51,51,768,0,17901,Thu Oct 12 00:05:31 +0000 2017
Brian,TheCissaTV,"Oh, you still on that life stuff?",109,109,367,0,10470,Mon Dec 12 06:26:49 +0000 2016
✪ 𝕋𝔸𝕐 ℙ,taypthegemini,Invisible,2307,2307,394,13,13105,Sun Mar 07 20:17:14 +0000 2010
jeo,99luftbalIons,ACAB,220,220,659,0,72721,Wed Jul 15 00:01:50 +0000 2015
denise 👩🏻‍🔬,dxnise301,i miss one direction,27,27,94,0,7448,Wed Jan 04 00:41:43 +0000 2017
Auswirth,Auswirth,"I don't tweet much but I stream a lot.
¯\_(ツ)_/¯",148,148,1234,0,109428,Thu Mar 12 04:06:04 +0000 2015
amber,amberrallen18,,318,318,131,0,4972,Mon Nov 05 05:08:46 +0000 2012
yaboi,memyselfgeo,,51,51,1077,0,63201,Thu Sep 29 20:57:03 +0000 2016
Wesley🥀🖤,wesleylunsford1,#TRENCHMOB🤙🏼 https://t.co/1cO3uaaemS…,458,458,541,0,2191,Thu May 05 11:49:24 +0000 2011
Alex Lambert 🧢 and 1027 others,alex_lambert110,representative of the bitch mob task force,146,146,944,2,60538,Mon Jul 04 23:20:47 +0000 2016
candy 💉,fukxdeathz,I say fuck 'em all 'til I'm dead,137,137,241,0,16756,Wed Nov 16 03:44:24 +0000 2016
Rachel,Rachel49691812,:),1,1,281,0,14279,Thu Aug 22 02:02:09 +0000 2019
Tony Phavannorath,TonyPhav,19 / bi,128,128,151,2,490,Mon Aug 13 02:07:08 +0000 2012
Phteven,phdteven,(.Y.),20,20,504,0,14374,Mon Aug 01 07:43:04 +0000 2016
Felipe,phillipkeysy,its all down hill fromm here,195,195,264,2,75451,Sun Oct 25 01:19:19 +0000 2015
Nick,NickTeerds,,0,0,50,0,40,Fri Jun 09 05:55:16 +0000 2017
𝕖𝕤𝕤𝕖𝕟𝕔𝕖,flammedekensho,"𝕨𝕒𝕥𝕖𝕣 𝕪𝕠𝕦𝕣 𝕘𝕒𝕣𝕕𝕖𝕟, 𝕤𝕥𝕦𝕟𝕥.",1353,1353,1073,3,33397,Sun Dec 07 18:17:32 +0000 2014
🏃🏾‍♂️💨,devvrath8,i support breast cancer,96,96,405,0,32215,Mon Apr 08 13:15:55 +0000 2019
Robøy,roboymusic,Elektro Botz x Øutlawz,2854,2854,798,11,17086,Fri Nov 09 04:45:13 +0000 2012
erich,whereserich,journalist | sound maker/enthusiast | dark chocolate almond milk,75,75,501,0,3353,Mon Jun 17 12:25:35 +0000 2019
PJ,all_purple_jive,good doodlz,145,145,501,1,62608,Tue Jan 27 02:33:18 +0000 2015
Doχamn 🖤,xBGxDamon,"Head was cleeeeeean Tony Fantano 🍈🛋
JoyconBoyz for life RIP Etika 🖤🖤",26,26,311,0,706,Thu Nov 24 17:59:28 +0000 2011
